appversion,devicetype,mobile_brand,mobile_model,systemversion,mobile_brand,devicename,lable,pageno,eventtype,prepageno,session_id,applaunchtime,session_starttime,page_starttime,page_endtime,page_duration,actiontime,time,href,entries
8.10,iOS,iPhone,iPhone XS Max China,14.5.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,5d85ef7848ed3ea06acea5b22c2cf7bf,1647522327199,1647550835000,4070880000000,4070880000000,0,1647550850000,1647550844818,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1154.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone 12,CH5005,P01764,按钮点击,P6304,39470d034893ebbf884c9d97b93e9c68,1647513998620,1647532988000,4070880000000,4070880000000,0,1647533014000,1647501865675,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""759.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,我的iphone18,CH5005,P00903,按钮点击,P6304,98969297acda7d9c5c95fcd6995ed334,1647524165658,1647555094000,4070880000000,4070880000000,0,1647555106000,1647555102798,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""857.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,媛媛,CH5005,P00903,按钮点击,P6304,a4d8e071c595b3129be9e3af56628477,1647517211598,1647558993000,4070880000000,4070880000000,0,1647559051000,1647559047593,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""885.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,媛媛,CH5005,P00903,按钮点击,P6304,ed48ebd66ffa2e475bdb9407b4e600af,1647517211598,1647559230000,4070880000000,4070880000000,0,1647559414000,1647559051250,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""112.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.0,iPhone,iPhone 13,CH5005,P00903,按钮点击,P6304,d9b4f2e5a652104b3646e4c5e8583240,1647512308866,1647557927000,4070880000000,4070880000000,0,1647557952000,1647557948963,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1031.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,13.6,iPhone,iPhoneXR,CH5005,P00903,按钮点击,P6304,9a3f47a04dc15bdb6cb2cb588c7fbde0,1647555921030,1647555922000,4070880000000,4070880000000,0,1647556015000,1647556008179,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.8.1,iPhone,姚芳的 iPhone,CH5005,P00903,按钮点击,P6304,2cce8d50d7c7f5a8b1a8c2417eab0d8a,1647501271515,1647558557000,4070880000000,4070880000000,0,1647558572000,1647558565533,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1093.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,14.6,iPhone,iPhone (59),CH5005,P00903,按钮点击,P6304,d0ebe1f7bf1128e7ebac6bc775c548fe,1647558055684,1647558057000,4070880000000,4070880000000,0,1647558070000,1647558064346,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1226.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,15.2.1,iPhone,勤,CH5005,P01764,按钮点击,P6304,e6cd5e3059b72bdf0975d5a26542ee68,1647526239347,1647564485000,4070880000000,4070880000000,0,1647564488000,1647557948749,mockUrl/eScore.html#/index,"[{""FCP"":""544.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro,14.8.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,417b86f846577e6edf0066aef4ba2e21,1647558055061,1647558055000,4070880000000,4070880000000,0,1647558066000,1647558063031,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""241.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,Chunyuan的iPhone,CH5005,P00577,按钮点击,P606202,5eb09f327435e795f31a6a7f1a2ec056,1647510789077,1647565384000,4070880000000,4070880000000,0,1647565394000,1647565389521,mockUrl/eScore.html#/index,"[{""FCP"":""236.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro,15.1,iPhone,iPhone 13 Pro,CH5005,P01764,按钮点击,P6304,930deb676eacd15d85e53ddb088ea8d4,1647357786676,1647557040000,4070880000000,4070880000000,0,1647557535000,1647557220278,mockUrl/eScore.html#/index,"[{""FCP"":""1171.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.2.1,iPhone,杜佳思的 iPhone,CH5005,P00903,按钮点击,P6304,89d4b7e0e4769aa96aad36ee78259c52,1647523405244,1647556388000,4070880000000,4070880000000,0,1647556447000,1647556441998,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1215.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.2.1,iPhone,杜佳思的 iPhone,CH5005,P00355,按钮点击,P6304,89d4b7e0e4769aa96aad36ee78259c52,1647523405244,1647556388000,4070880000000,4070880000000,0,1647556656000,1647556447545,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""112.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3,iPhone,iPhone (2),CH5005,P00903,按钮点击,P6304,2dedc836a3a7c419eee5c0097b0c9105,1647555415737,1647555416000,4070880000000,4070880000000,0,1647555485000,1647555475110,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""10709.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,小锅巴,CH5005,P00903,按钮点击,P6304,a2637efebb617c0c39d34ee0b7d3ce03,1647486319275,1647562893000,4070880000000,4070880000000,0,1647562916000,1647562912690,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1101.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone X MAX,CH5005,P01764,按钮点击,P6304,0b34b11abbeac69d6c934f23251341b0,1647531623385,1647532862000,4070880000000,4070880000000,0,1647532870000,1647532376882,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""740.000""}]"
8.10,iOS,iPhone,iPhone 11,13.6,iPhone,小庄,CH5005,P01764,按钮点击,P6304,78a5b09d1dfbc9ad43c6a55e697e8ea6,1647519886600,1647533337000,4070880000000,4070880000000,0,1647533350000,1647517539239,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647533596000,1647485252108,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1062.200""},{""TTFB"":""375.600""},{""LCP"":""1196.999""},{""FID"":""3.700""},{""CLS"":""0.002""}]"
8.10,iOS,iPhone,iPhone XR,15.1,iPhone,gzpinsi,CH5005,P00C00001,按钮点击,P6304,fb259ff87ba3427203a55d85e71ffe8a,1647519834096,1647567135000,4070880000000,4070880000000,0,1647567218000,1647381007133,mockUrl/eScore.html#/index,"[{""FCP"":""299.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,13.3.1,iPhone,西元映画的 iPhone,CH5005,P01764,按钮点击,P6304,655664777c61ac9c6c163cfd7e270fbe,1647532872769,1647532874000,4070880000000,4070880000000,0,1647532940000,1647513859906,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone,CH5005,P01441,按钮点击,P80,d198993d2055f119b9a54a21cac514b2,1647609030175,1647609031000,4070880000000,4070880000000,0,1647609160000,1647486867428,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""673.000""}]"
8.10,iOS,iPhone,iPhone 12,15.4,iPhone,iPhone12,CH5005,P01764,按钮点击,P6304,262962e20579562204d64ccb1f30f40f,1647532470700,1647558549000,4070880000000,4070880000000,0,1647558549000,1647532544860,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""772.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone 13,CH5005,P02102,按钮点击,P00C,33a12236b8523bf2b19161709f4b815a,1647524010304,1647591590000,4070880000000,4070880000000,0,1647591628000,1647531078526,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1491.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,10cad492400a1e4a46513bea59610a81,1647615607386,1647615609000,4070880000000,4070880000000,0,1647615629000,1647615623200,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1117.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone (3),CH5005,P02w,按钮点击,P70,a19522309c57de485c789c5841153eb1,1647526388468,1647553137000,4070880000000,4070880000000,0,1647553215000,1647553211235,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""175.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,15.3.1,iPhone,iPhone (4),CH5005,P02w,按钮点击,P70,dc1e1f88fcc0ea9bbec88f5587cdc57f,1647518023680,1647605535000,4070880000000,4070880000000,0,1647605549000,1647605546048,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1181.000""}]"
8.10,iOS,iPhone,iPhone XR,14.4,iPhone,张月姿的 iPhone,CH5005,P01764,按钮点击,P6304,ef07109eca1f6d6acdc0ab95d9bf2e49,1647518117528,1647533687000,4070880000000,4070880000000,0,1647533727000,1647479102766,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone (11,CH5005,P01765,按钮点击,P6304,fafd72c345696ead8edcebb3d3853905,1647497801709,1647585565000,4070880000000,4070880000000,0,1647585927000,1647585702012,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""134.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.3.1,iPhone,否极泰来,CH5005,P02102,按钮点击,P00C,4498f9cefb2f9cb459f80dd84ff6a8a9,1647564334459,1647565572000,4070880000000,4070880000000,0,1647565578000,1647528304688,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""117.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro,15.3.1,iPhone,Susie iPhone,CH5005,P02102,按钮点击,P00C,40a27489d8321ddc850a6a2b26160c0e,1647505232422,1647560229000,4070880000000,4070880000000,0,1647560258000,1647473081410,mockUrl/eScore.html#/index,"[{""FCP"":""612.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.2.1,iPhone,费栋的iPhone,CH5005,P01764,按钮点击,P6304,3721772bf6a908d6079a93c10c702980,1647533003554,1647533004000,4070880000000,4070880000000,0,1647533058000,1647503286345,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""221.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone 13,CH5005,P00903,按钮点击,P6304,2fcb4fbf1dffa72df62ccdddf52deeb9,1647525805070,1647556681000,4070880000000,4070880000000,0,1647556692000,1647556689455,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1091.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.1,iPhone,iPhone,CH5005,P00355,按钮点击,P6304,c24bf568de70d254c56000ff8b5a0fbb,1647527349110,1647615932000,4070880000000,4070880000000,0,1647616111000,1647611188142,mockUrl/eScore.html#/index,"[{""FCP"":""404.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,冯飞的iPhone,CH5005,P01764,按钮点击,P6304,d6bc5e799715a285d72a281cdfcb1cce,1647477919069,1647564711000,4070880000000,4070880000000,0,1647564711000,1647478988778,mockUrl/eScore.html#/index,"[{""FCP"":""100.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.6,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,e50bc76e7d6a27e342f9ab351064e142,1647512933534,1647562838000,4070880000000,4070880000000,0,1647562885000,1647559909815,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""778.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.6,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,e50bc76e7d6a27e342f9ab351064e142,1647512933534,1647562838000,4070880000000,4070880000000,0,1647562889000,1647562885743,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""217.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro,15.3.1,iPhone,iPhone,CH5005,P00615,按钮点击,P6123,9a3ed7bafca12aab40649d1ee0298e4b,1647485626082,1647575422000,4070880000000,4070880000000,0,1647575455000,1647400119195,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""439.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,Penny Chen,CH5005,P00903,按钮点击,P6304,733ba9d35fe4ec22cc2a74b0a1be6cf2,1647572593717,1647572596000,4070880000000,4070880000000,0,1647572642000,1647572635158,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""8299.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,14.4.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,0d4267658e2f0e4e4dab20c4529c3e89,1647558046158,1647558149000,4070880000000,4070880000000,0,1647558159000,1647558154270,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,13.6,iPhone,7.18,CH5005,P00903,按钮点击,P6304,a0059a9a3eb77b511e7722f927e72c6c,1647608787863,1647608789000,4070880000000,4070880000000,0,1647608875000,1647608869319,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,13.6,iPhone,7.18,CH5005,P00903,按钮点击,P6304,a0059a9a3eb77b511e7722f927e72c6c,1647608787863,1647608789000,4070880000000,4070880000000,0,1647608950000,1647608875037,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,唐金香的 iPhone,CH5005,P607203,按钮点击,P6072,9b5ffede05cb7f38b243c69a7b2a85e4,1647520890340,1647558825000,4070880000000,4070880000000,0,1647558878000,1647486457288,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""118.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,iPhone (109),CH5005,P00903,按钮点击,P6304,8cc28b2940fd61082685af1894b6f036,1647587654859,1647587656000,4070880000000,4070880000000,0,1647587681000,1647587674740,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1369.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,15.1,iPhone,iPhone (2),CH5005,P01764,按钮点击,P6304,d426393c531195be2cf124bfe9d95754,1647533392871,1647533633000,4070880000000,4070880000000,0,1647533648000,1647480029200,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""565.000""}]"
8.09,iOS,iPhone,iPhone 6s Plus,13.6,iPhone,iPhone (5),CH5005,P0070037001,按钮点击,P00C,7b7cf5266a853e715c55b9ef547064d2,1647532229992,1647532682000,4070880000000,4070880000000,0,1647532862000,1647532837099,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,15.3.1,iPhone,魏iPhone,CH5005,P00903,按钮点击,P6304,b2d8d8323a87a0f225e17fe63c298d29,1647398518513,1647556883000,4070880000000,4070880000000,0,1647556937000,1647556912202,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""854.000""},{""TTFB"":""0.000""}]"
8.07,iOS,iPhone,"iPhone14,5",15.3.1,iPhone,Liqun,CH5005,P02w,按钮点击,P70,065cd42fb443bd88603418392ce61bef,1647505290280,1647585609000,4070880000000,4070880000000,0,1647585813000,1647585771683,mockUrl/eScore.html#/index,"[{""FCP"":""1405.000""},{""TTFB"":""0.000""}]"
8.08,iOS,iPhone,iPhone 13,15.3.1,iPhone,季燕,CH5005,P02w,按钮点击,P70,a1fa3e5a8e69e403eeaf1514c3f2b89d,1647527910516,1647563801000,4070880000000,4070880000000,0,1647563802000,1647528007038,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""712.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.1,iPhone,赵秀艳的iPhone,CH5005,P02w,按钮点击,P70,65b4b2896e062fb2cce2ddb427158b9e,1647492265725,1647559265000,4070880000000,4070880000000,0,1647559382000,1647559378499,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""208.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,徐婷婷,CH5005,P00903,按钮点击,P6304,1ef7f98b677105f31c31fc30179164ac,1647471835401,1647559747000,4070880000000,4070880000000,0,1647559770000,1647559766757,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""580.000""},{""TTFB"":""0.000""}]"
8.09,iOS,iPhone,iPhone 8 Plus,11.3.1,iPhone,iPhone (2),CH5005,P00903,按钮点击,P6304,60644d692c735919ad7ae794fbb1e593,1647518805749,1647559498000,4070880000000,4070880000000,0,1647559538000,1647559530240,mockUrl/anniversary.html#/anniversary,
8.09,iOS,iPhone,iPhone 8 Plus,11.3.1,iPhone,iPhone (2),CH5005,P0070037001,按钮点击,P00C,60644d692c735919ad7ae794fbb1e593,1647518805749,1647559498000,4070880000000,4070880000000,0,1647559551000,1647559537653,mockUrl/anniversary.html#/anniversary,
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,晋新纳的iPhone,CH5005,P00903,按钮点击,P6304,d2d9f866ab2294f0b17e8913f5cd68d7,1647399015230,1647572704000,4070880000000,4070880000000,0,1647572715000,1647572711687,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""525.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,晋新纳的iPhone,CH5005,P00903,按钮点击,P6304,d2d9f866ab2294f0b17e8913f5cd68d7,1647399015230,1647572704000,4070880000000,4070880000000,0,1647572790000,1647572715187,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""209.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11 Pro Max,14.7.1,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,4d325f9780ab8178572751c276858054,1647510152606,1647585974000,4070880000000,4070880000000,0,1647586186000,1647510401328,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""263.000""}]"
8.09,iOS,iPhone,iPhone 12 Pro Max,14.8.1,iPhone,iPhone (17),CH5005,P01441,按钮点击,P80,765b1ebf835f5d04c06eb5a7c485e46b,1647506043290,1647564710000,4070880000000,4070880000000,0,1647564718000,1647559846718,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""625.000""}]"
8.08,Android,HUAWEI,SEA-AL10,Android 10,HUAWEI,nova 5 Pro,CH5005,�,按钮点击,null,e503da739a3432c26b6d92093f82d776,1647533306163,1647533306000,4070880000000,4070880000000,0,1647533347000,1647533345517,mockUrl/eScore.html#/index,"[{""FCP"":""265.300""},{""TTFB"":""1.500""},{""LCP"":""1045.500""},{""FID"":""99.000""}]"
8.08,Android,HUAWEI,SEA-AL10,Android 10,HUAWEI,nova 5 Pro,CH5005,�,按钮点击,null,e503da739a3432c26b6d92093f82d776,1647533306163,1647533306000,4070880000000,4070880000000,0,1647533347000,1647533345517,mockUrl/eScore.html#/index,"[{""FCP"":""265.300""},{""TTFB"":""1.500""},{""LCP"":""1045.500""},{""FID"":""99.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,我的iphone18,CH5005,P01441,按钮点击,P80,98969297acda7d9c5c95fcd6995ed334,1647524165658,1647555094000,4070880000000,4070880000000,0,1647555167000,1647555106805,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""251.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.0,iPhone,iPhone 13,CH5005,P00590,按钮点击,P60,f5e8c2aa3e9cbeb3ef244a3f10b06cba,1647512308866,1647569042000,4070880000000,4070880000000,0,1647569061000,1647557952533,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""84.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.8.1,iPhone,姚芳的 iPhone,CH5005,P01441,按钮点击,P80,2cce8d50d7c7f5a8b1a8c2417eab0d8a,1647501271515,1647558557000,4070880000000,4070880000000,0,1647558630000,1647558572359,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""267.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,15.2.1,iPhone,勤,CH5005,P02w,按钮点击,P70,c30ad4687e121c2ff50aaa2e04acd06a,1647526239347,1647557933000,4070880000000,4070880000000,0,1647557949000,1647557943107,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1718.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,13.6.1,iPhone,iPhone (3),CH5005,P01441,按钮点击,P80,2e2f6a03cf6ad8ab5b33772e6d41bc76,1647555365950,1647555373000,4070880000000,4070880000000,0,1647555389000,1647534705456,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro,14.8.1,iPhone,卢莉莉的 iPhone (2),CH5005,P02w,按钮点击,P70,619d821b09083930c4c616435e7416e5,1647497465692,1647571872000,4070880000000,4070880000000,0,1647571890000,1647571886748,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""524.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone (3),CH5005,P02w,按钮点击,P70,c51b43d4339db3b147a8dbfc72c50a85,1647525662719,1647560987000,4070880000000,4070880000000,0,1647561009000,1647561005629,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""174.000""}]"
8.10,iOS,iPhone,iPhone 11 Pro Max,14.1,iPhone,iPhone (8),CH5005,P01441,按钮点击,P80,906bdb4bf21b8bacc220bacb35ca7423,1647512270831,1647564621000,4070880000000,4070880000000,0,1647564657000,1647268084392,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.2.1,iPhone,殷静华的iPhone (2),CH5005,P02w,按钮点击,P70,879eea70e8ca7532bcb308adc62062a6,1647501538667,1647571528000,4070880000000,4070880000000,0,1647571785000,1647571761313,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""103.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.2.1,iPhone,殷静华的iPhone (2),CH5005,P02w,按钮点击,P70,879eea70e8ca7532bcb308adc62062a6,1647501538667,1647571528000,4070880000000,4070880000000,0,1647571801000,1647571785160,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""129.000""}]"
8.10,iOS,iPhone,iPhone 12,14.7,iPhone,高波的iPhone,CH5005,P02w,按钮点击,P70,131c4b140f45fe2f0f6a69fc4e9ebdd3,1647520705062,1647563485000,4070880000000,4070880000000,0,1647563942000,1647563698636,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""424.000""}]"
8.10,iOS,iPhone,iPad Air 2 ,14.4.2,iPhone,Zj,CH5005,P02w,按钮点击,P70,4837e2e5343e7720bbaa07117284d9fc,1647503086131,1647600237000,4070880000000,4070880000000,0,1647600287000,1647600278886,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,9013033681ddca11af74f048c80b5635,1647525357807,1647556729000,4070880000000,4070880000000,0,1647556768000,1647556764572,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""135.000""}]"
8.09,iOS,iPhone,iPhone XR,14.8,iPhone,甜甜iPhone,CH5005,P01705,按钮点击,P6025,b825df962297e5a1f5fbef0471cbdcaf,1647507373278,1647601608000,4070880000000,4070880000000,0,1647601617000,1647565718975,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""984.000""},{""TTFB"":""0.000""}]"
8.08,iOS,iPhone,iPhone 11,14.4.2,iPhone,iPhone,CH5005,P01441,按钮点击,P80,0016d036dcd1983656ec46822c4f5ecd,1647437779165,1647564418000,4070880000000,4070880000000,0,1647564726000,1647563752570,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro,15.3.1,iPhone,iPhone (5),CH5005,P02w,按钮点击,P70,c57d9440800cbb3bf0b5fb38150394cb,1647488739323,1647562331000,4070880000000,4070880000000,0,1647562421000,1647562415107,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""136.000""}]"
8.10,iOS,iPhone,iPhone 13,15.2.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,dbfe3c05bee4c01a0b491f677e80bcee,1647533639175,1647533871000,4070880000000,4070880000000,0,1647534045000,1647534038520,mockUrl/eScore.html#/index,"[{""FCP"":""361.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,14.3,iPhone,iPhone,CH5005,P02w,按钮点击,P70,1481d17ee639fa39d74eaf6044c5f596,1647508479178,1647564094000,4070880000000,4070880000000,0,1647564438000,1647564227619,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro,14.8.1,iPhone,iPhone,CH5005,P01438,按钮点击,P00921,5627f6b00a17f02df18766fc13d4a89a,1647558055061,1647558627000,4070880000000,4070880000000,0,1647558648000,1647558066181,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""118.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,马晓文的iPhone,CH5005,P02w,按钮点击,P70,fc8849d4ec01e0ef8d0d41da02bc76da,1647479168545,1647564563000,4070880000000,4070880000000,0,1647564834000,1647564829836,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""654.000""}]"
